customer_id,customer_name,email,phone,city,province,segment,signup_date
271,Amahle Mahlangu,customer271@example.co.za,0841137194,Gqeberha,Eastern Cape,Retail,2024-06-01
272,Nomsa Mabena,customer272@example.co.za,0717765480,Pretoria,Gauteng,Corporate,2022-04-03
273,Lerato Pillay,customer273@example.co.za,0845841933,Polokwane,Limpopo,Retail,2024-03-02
274,Liam Mthembu, customer274@example.co.za,712993318,Mbombela,Mpumalanga,Small Business,2022-07-18
275,Bongani Maseko,customer275@example.co.za,0787133857,Polokwane,Limpopo,Small Business,2023-02-12
276,Chantelle Ndlovu,customer276@example.co.za,0821652868,Kimberley,Northern Cape,Small Business,2023-11-14
277,Liam Dlamini,customer277@example.co.za,0789648751,East London,Eastern Cape,Small Business,2023-11-03
278,Ayanda van Wyk,customer278@example.co.za,0766020319,Kimberley,Northern Cape,Corporate,2024-11-04
279,Amahle Smith,customer279@example.co.za,0761279121,Mbombela,Mpumalanga,Corporate,2023-11-10
280,Jason Smith,customer280@example.co.za,0711447065,Johannesburg,Gauteng,Wholesale,2023-06-28
281,Sibusiso Ndlovu,customer281@example.co.za,0789060593,Kimberley,Northern Cape,Small Business,2024-12-09
282,Chantelle Dlamini,customer282@example.co.za,0715063384,Kimberley,Northern Cape,Retail,2025-03-18
283,Zanele Mokoena,customer283@example.co.za,0766262886,Johannesburg,Gauteng,Wholesale,2022-11-07
284,Zanele Daniels,customer284@example.co.za,0788912226,Polokwane,Limpopo,Retail,2022-10-10
285,Zanele Maseko,customer285@example.co.za,0799025733,Mbombela,Mpumalanga,Wholesale,2023-10-05
286,Liam Maseko,customer286@example.co.za,0786943949,Pretoria,Gauteng,Corporate,2024-09-18
287,Sibusiso Mthembu,customer287@example.co.za,0786007984,Durban,KwaZulu-Natal,Small Business,2023-09-02
288,Zanele Mahlangu,customer288@example.co.za,0849049765,Gqeberha,Eastern Cape,Corporate,2025-02-21
289,Kagiso Jacobs,customer289@example.co.za,0787370211,Gqeberha,Eastern Cape,Wholesale,2023-12-08
290,Kagiso Ndlovu,customer290@example.co.za,0842325893,Pretoria,Gauteng,Corporate,2024-06-24
291,Amahle Pillay,customer291@example.co.za,0835548852,Gqeberha,Eastern Cape,Corporate,2022-10-09
292,Sibusiso Botha,customer292@example.co.za,0829909397,Johannesburg,Gauteng,Small Business,2023-04-22
293,Naledi Daniels,customer293@example.co.za,0848925622,Cape Town,Western Cape,Retail,2022-10-09
294,Mpho Daniels,customer294@example.co.za,0798980915,Cape Town,Western Cape,Wholesale,2023-02-13
295,Ayanda Smith,customer295@example.co.za,0791992583,Gqeberha,Eastern Cape,Retail,2025-03-21
296,Lerato van Wyk,customer296@example.co.za,0763949245,Durban,KwaZulu-Natal,Retail,2024-03-24
297,Mpho Smith,customer297@example.co.za,0821155477,East London,Eastern Cape,Corporate,2025-03-09
298,Naledi Maseko,customer298@example.co.za,0848622712,Kimberley,Northern Cape,Wholesale,2022-10-02
299,Liam Mthembu,customer299@example.co.za,0832889899,Mbombela,Mpumalanga,Corporate,2022-11-29
300,Nomsa van Wyk,customer300@example.co.za,0826655803,East London,Eastern Cape,Corporate,2025-03-08
301,Mpho Adams,customer301@example.co.za,0718175669,Durban,KwaZulu-Natal,Corporate,2022-06-27
302,Naledi van Wyk,customer302@example.co.za,0839010350,Polokwane,Limpopo,Corporate,2023-05-24
303,Nomsa Adams,customer303@example.co.za,0838494978,Cape Town,Western Cape,Corporate,2023-11-07
304,Thabo Mthembu,customer304@example.co.za,0797032283,Gqeberha,Eastern Cape,Small Business,2022-05-08
305,Liam Smith,customer305@example.co.za,0837801762,Johannesburg,Gauteng,Corporate,2022-08-29
306,Bongani Botha,customer306@example.co.za,0833240912,Gqeberha,Eastern Cape,Wholesale,2022-11-10
307,Bongani Daniels,customer307@example.co.za,0798899184,East London,Eastern Cape,Small Business,2023-05-22
308,Sipho Nkosi,customer308@example.co.za,0787069742,Kimberley,Northern Cape,Retail,2025-03-01
309,Lerato Pillay,customer309@example.co.za,0783514105,Johannesburg,Gauteng,Small Business,2023-11-03
310,Liam Jacobs,customer310@example.co.za,0794446065,Mbombela,Mpumalanga,Wholesale,2022-07-06
311,Liam Ndlovu,customer311@example.co.za,0763213658,Mbombela,Mpumalanga,Wholesale,2024-07-24
312,Lerato Nkosi,customer312@example.co.za,0796170227,Kimberley,Northern Cape,Retail,2024-03-21
313,Thabo Pillay,customer313@example.co.za,0782225232,Gqeberha,Eastern Cape,Retail,2024-05-17
314,Sipho Ndlovu,customer314@example.co.za,0828920040,Bloemfontein,Free State,Retail,2023-08-11
315,Mpho Dlamini,customer315@example.co.za,0718052503,Polokwane,Limpopo,Corporate,2024-02-23
316,Chantelle Adams,customer316@example.co.za,0823231198,East London,Eastern Cape,Corporate,2022-08-31
317,Chantelle Dlamini,customer317@example.co.za,0794736121,Pretoria,Gauteng,Retail,2022-02-16
318,Liam Daniels,customer318@example.co.za,0787363203,Gqeberha,Eastern Cape,Small Business,2023-05-22
319,Bongani Dlamini,customer319@example.co.za,0844162177,East London,Eastern Cape,Retail,2022-03-07
320,Thabo Botha,customer320@example.co.za,0832128954,Polokwane,Limpopo,Retail,2022-03-10
321,Lerato Botha,customer321@example.co.za,0791742169,East London,Eastern Cape,Wholesale,2024-06-17
322,Zanele Ndlovu,customer322@example.co.za,0839453969,Durban,KwaZulu-Natal,Corporate,2023-04-25
323,Ayanda Maseko,customer323@example.co.za,0836062767,Kimberley,Northern Cape,Small Business,2024-12-03
324,Jason Smith,customer324@example.co.za,0842022699,Durban,KwaZulu-Natal,Small Business,2024-05-24
325,Amahle Ndlovu,customer325@example.co.za,0847394713,Mbombela,Mpumalanga,Corporate,2024-05-02
326,Anele Smith,customer326@example.co.za,0764084977,Polokwane,Limpopo,Wholesale,2023-05-09
327,Kagiso Dlamini,customer327@example.co.za,0718768273,Durban,KwaZulu-Natal,Retail,2025-02-25
328,Jason Dlamini,customer328@example.co.za,0765074489,Polokwane,Limpopo,Corporate,2023-02-21
329,Sipho Nkosi,customer329@example.co.za,0717225647,Bloemfontein,Free State,Retail,2025-01-01
330,Lerato Mthembu,customer330@example.co.za,0761663497,Durban,KwaZulu-Natal,Retail,2023-01-21
331,Zanele Mahlangu,customer331@example.co.za,0836586214,Kimberley,Northern Cape,Corporate,2022-02-01
332,Zanele Jacobs,customer332@example.co.za,0799034958,Durban,KwaZulu-Natal,Small Business,2023-02-23
333,Sibusiso Maseko,customer333@example.co.za,0715748945,Polokwane,Limpopo,Wholesale,2024-08-12
334,Bongani Smith,customer334@example.co.za,0847033835,Mbombela,Mpumalanga,Wholesale,2024-08-12
335,Amahle Maseko,customer335@example.co.za,0837219396,Johannesburg,Gauteng,Corporate,2024-04-27
336,Sibusiso Dlamini,customer336@example.co.za,0825375063,Cape Town,Western Cape,Wholesale,2023-08-28
337,Zanele Maseko,customer337@example.co.za,0837372653,Pretoria,Gauteng,Small Business,2024-10-19
338,Ayanda Mthembu,customer338@example.co.za,0719197701,Mbombela,Mpumalanga,Wholesale,2024-08-01
339,Bongani van Wyk,customer339@example.co.za,0839192588,Pretoria,Gauteng,Small Business,2025-01-15
340,Lerato Naidoo,customer340@example.co.za,0711813936,Cape Town,Western Cape,Retail,2024-04-24
341,Sibusiso Naidoo,customer341@example.co.za,0793533857,Pretoria,Gauteng,Retail,2023-03-24
342,Liam Mabena,customer342@example.co.za,0829106820,Mbombela,Mpumalanga,Wholesale,2022-02-02
343,Jason Mokoena,customer343@example.co.za,0829882154,Cape Town,Western Cape,Corporate,2025-01-02
344,Thabo Daniels,customer344@example.co.za,0714007598,Gqeberha,Eastern Cape,Retail,2022-07-17
345,Anele Botha,customer345@example.co.za,0839832465,Mbombela,Mpumalanga,Corporate,2023-12-27
346,Chantelle Naidoo,customer346@example.co.za,0847812009,Gqeberha,Eastern Cape,Wholesale,2025-03-03
347,Sibusiso Smith,customer347@example.co.za,0792352527,Durban,KwaZulu-Natal,Retail,2022-07-11
348,Chantelle Adams,customer348@example.co.za,0788986040,Polokwane,Limpopo,Retail,2022-01-20
349,Sipho Mahlangu,customer349@example.co.za,0718279795,Pretoria,Gauteng,Corporate,2025-03-04
350,Lerato Botha,customer350@example.co.za,0838977571,Johannesburg,Gauteng,Corporate,2022-04-06
351,Nomsa Ndlovu, customer351@example.co.za,0836276177,Johannesburg,Gauteng,Retail,2023-03-01
352,Anele Adams,customer352@example.co.za,0826021033,Kimberley,Northern Cape,Small Business,2025-02-28
353,Chantelle Maseko,customer353@example.co.za,0763347981,Durban,KwaZulu-Natal,Retail,2024-10-22
354,Lerato Jacobs,customer354@example.co.za,0764894730,Bloemfontein,Free State,Retail,2023-11-29
355,Chantelle Maseko,customer355@example.co.za,0825585666,Kimberley,Northern Cape,Wholesale,2024-10-01
356,Bongani Adams,customer356@example.co.za,0764116163,Durban,KwaZulu-Natal,Wholesale,2022-06-25
357,Kagiso Botha,customer357@example.co.za,0792233237,Kimberley,Northern Cape,Retail,2023-07-03
358,Chantelle Dlamini,customer358@example.co.za,0797536772,Pretoria,Gauteng,Corporate,2024-01-09
359,Sipho Mokoena,customer359@example.co.za,0848461429,Johannesburg,Gauteng,Corporate,2023-07-07
360,Anele Naidoo,customer360@example.co.za,0838230636,Johannesburg,Gauteng,Wholesale,2025-02-14
361,Jason Jacobs,customer361@example.co.za,0822503554,Mbombela,Mpumalanga,Corporate,2025-02-09
362,Ayanda Adams,customer362@example.co.za,0825896386,Johannesburg,Gauteng,Wholesale,2024-03-05
363,Sibusiso van Wyk,customer363@example.co.za,0797387623,Johannesburg,Gauteng,Small Business,2022-10-12
364,Kagiso Mthembu,customer364@example.co.za,0763448380,Gqeberha,Eastern Cape,Retail,2022-12-09
365,Nomsa Daniels,customer365@example.co.za,0849124053,Polokwane,Limpopo,Retail,2024-01-10
366,Sibusiso Mahlangu,customer366@example.co.za,0784280754,Gqeberha,Eastern Cape,Wholesale,2022-08-08
367,Kagiso Mokoena,customer367@example.co.za,0766573679,Pretoria,Gauteng,Wholesale,2023-11-06
368,Ayanda Daniels,customer368@example.co.za,0713283789,East London,Eastern Cape,Corporate,2023-10-19
369,Zanele Mahlangu,customer369@example.co.za,0843980258,Kimberley,Northern Cape,Wholesale,2023-10-16
370,Amahle Botha,customer370@example.co.za,0847309161,Gqeberha,Eastern Cape,Corporate,2024-03-15
371,Naledi Pillay,customer371@example.co.za,0784018677,Bloemfontein,Free State,Retail,2024-08-03
372,Liam Smith,customer372@example.co.za,0712160289,Durban,KwaZulu-Natal,Wholesale,2024-10-19
373,Kagiso Botha,customer373@example.co.za,0843586094,Pretoria,Gauteng,Wholesale,2024-02-12
374,Liam Mahlangu,customer374@example.co.za,0787724393,Johannesburg,Gauteng,Wholesale,2025-01-18
375,Bongani Naidoo,customer375@example.co.za,0825164624,Cape Town,Western Cape,Corporate,2022-12-07
376,Lerato Adams,customer376@example.co.za,0716563269,Kimberley,Northern Cape,Wholesale,2022-08-05
377,Naledi Mthembu,customer377@example.co.za,0839567725,Cape Town,Western Cape,Small Business,2024-07-01
378,Chantelle Nkosi,customer378@example.co.za,0719396422,Bloemfontein,Free State,Small Business,2023-12-08
379,Amahle Jacobs,customer379@example.co.za,0847978909,Cape Town,Western Cape,Retail,2022-08-26
380,Bongani Smith,customer380@example.co.za,0848639213,Pretoria,Gauteng,Small Business,2024-12-03
381,Bongani Mahlangu,customer381@example.co.za,0828351204,East London,Eastern Cape,Wholesale,2023-10-16
382,Kagiso Ndlovu,customer382@example.co.za,0712930810,Johannesburg,Gauteng,Retail,2023-12-04
383,Mpho Botha,customer383@example.co.za,0783926839,Johannesburg,Gauteng,Small Business,2023-11-09
384,Jason Nkosi,customer384@example.co.za,0837795568,Mbombela,Mpumalanga,Small Business,2023-01-17
385,Chantelle Mokoena,customer385@example.co.za,0794310554,Polokwane,Limpopo,Wholesale,2024-05-29
386,Thabo Pillay,customer386@example.co.za,0835669851,Polokwane,Limpopo,Retail,2025-03-28
387,Mpho Mabena,customer387@example.co.za,0844306357,Johannesburg,Gauteng,Wholesale,2022-08-22
388,Amahle Maseko,customer388@example.co.za,0787520284,Gqeberha,Eastern Cape,Wholesale,2022-08-22
389,Bongani Nkosi,customer389@example.co.za,0783894531,Bloemfontein,Free State,Corporate,2022-06-23
390,Ayanda Jacobs,customer390@example.co.za,0836123426,Pretoria,Gauteng,Retail,2023-01-10
391,Anele Adams,customer391@example.co.za,0763313029,Bloemfontein,Free State,Wholesale,2024-05-16
392,Amahle van Wyk,customer392@example.co.za,0783799538,Pretoria,Gauteng,Wholesale,2023-08-15
393,Mpho Maseko,customer393@example.co.za,0718566540,Pretoria,Gauteng,Retail,2024-01-06
394,Amahle Dlamini,customer394@example.co.za,0837441514,Cape Town,Western Cape,Wholesale,2024-04-17
395,Jason Nkosi,customer395@example.co.za,0763806047,East London,Eastern Cape,Retail,2025-03-03
396,Sibusiso Smith,customer396@example.co.za,0825611266,Cape Town,Western Cape,Small Business,2025-01-06
397,Mpho Nkosi,customer397@example.co.za,0789309978,Gqeberha,Eastern Cape,Retail,2025-03-18
398,Nomsa Mabena,customer398@example.co.za,0781698108,Johannesburg,Gauteng,Wholesale,2025-01-23
399,Jason Jacobs,customer399@example.co.za,0795152891,Durban,KwaZulu-Natal,Corporate,2022-03-08
400,Nomsa Mabena,customer400@example.co.za,0712459332,East London,Eastern Cape,Wholesale,2022-08-29
401,Zanele Mabena,customer401@example.co.za,0718183451,Durban,KwaZulu-Natal,Small Business,2022-10-13
402,Zanele Ndlovu,customer402@example.co.za,0786885707,Durban,KwaZulu-Natal,Corporate,2025-01-08
403,Ayanda Smith,customer403@example.co.za,0845485272,Pretoria,Gauteng,Retail,2022-10-05
404,Lerato Mthembu,customer404@example.co.za,0713128830,Polokwane,Limpopo,Small Business,2023-05-27
405,Ayanda Botha,customer405@example.co.za,0717588425,Pretoria,Gauteng,Wholesale,2022-10-19
406,Nomsa Daniels,customer406@example.co.za,0768583162,Kimberley,Northern Cape,Retail,2022-07-10
407,Nomsa Mabena,customer407@example.co.za,0769188027,Polokwane,Limpopo,Corporate,2025-04-06
408,Sipho Nkosi,customer408@example.co.za,0797009980,Cape Town,Western Cape,Retail,2024-12-30
409,Zanele Daniels,customer409@example.co.za,0714554277,Polokwane,Limpopo,Wholesale,2023-07-04
410,Kagiso Maseko,customer410@example.co.za,0783191007,Bloemfontein,Free State,Wholesale,2023-12-05
411,Lerato Jacobs,customer411@example.co.za,0798710502,Cape Town,Western Cape,Retail,2022-09-12
412,Liam Nkosi,customer412@example.co.za,0828177281,Pretoria,Gauteng,Small Business,2022-09-28
413,Mpho Mthembu,customer413@example.co.za,0827047102,Gqeberha,Eastern Cape,Corporate,2022-06-18
414,Mpho Ndlovu,customer414@example.co.za,0766125594,Bloemfontein,Free State,Small Business,2024-05-29
415,Naledi Mokoena,customer415@example.co.za,0838999489,Johannesburg,Gauteng,Retail,2022-09-29
416,Sibusiso Nkosi,customer416@example.co.za,0821135267,Kimberley,Northern Cape,Corporate,2022-09-04
417,Anele Mahlangu,customer417@example.co.za,0824841091,Polokwane,Limpopo,Wholesale,2022-07-02
418,Naledi Maseko,customer418@example.co.za,0846020671,Johannesburg,Gauteng,Small Business,2024-02-23
419,Anele Naidoo,customer419@example.co.za,0781142182,Pretoria,Gauteng,Small Business,2024-06-20
420,Zanele Dlamini,customer420@example.co.za,0768421969,Bloemfontein,Free State,Small Business,2022-06-27
421,Anele Jacobs,customer421@example.co.za,0787442986,Johannesburg,Gauteng,Corporate,2024-05-29
422,Anele Botha,customer422@example.co.za,0842413458,Bloemfontein,Free State,Small Business,2025-02-07
423,Kagiso Mokoena,customer423@example.co.za,0716060836,Kimberley,Northern Cape,Small Business,2024-11-26
424,Zanele Adams,customer424@example.co.za,0841915518,Kimberley,Northern Cape,Small Business,2024-10-10
425,Naledi Botha,customer425@example.co.za,0762191383,Polokwane,Limpopo,Retail,2024-01-10
426,Anele Adams,customer426@example.co.za,0718060918,Bloemfontein,Free State,Corporate,2025-01-23
427,Amahle Naidoo,customer427@example.co.za,0822133008,Pretoria,Gauteng,Retail,2023-06-21
428,Lerato Ndlovu,customer428@example.co.za,0717676912,Durban,KwaZulu-Natal,Corporate,2024-10-23
429,Jason Adams,customer429@example.co.za,0823561552,Polokwane,Limpopo,Corporate,2022-06-21
430,Sipho Pillay,customer430@example.co.za,0713606795,Gqeberha,Eastern Cape,Corporate,2024-03-11
431,Sipho Smith,customer431@example.co.za,0798339797,Kimberley,Northern Cape,Small Business,2022-04-29
432,Sipho Daniels,customer432@example.co.za,0828606317,Durban,KwaZulu-Natal,Retail,2023-09-26
433,Naledi Mokoena,customer433@example.co.za,0793302031,Pretoria,Gauteng,Retail,2022-12-02
434,Bongani Mthembu,customer434@example.co.za,0837238933,East London,Eastern Cape,Small Business,2023-07-05
435,Thabo Maseko,customer435@example.co.za,0718202871,Johannesburg,Gauteng,Corporate,2024-12-08
436,Nomsa Naidoo,customer436@example.co.za,0768636951,Johannesburg,Gauteng,Corporate,2022-04-24
437,Mpho Mabena,customer437@example.co.za,0835280137,East London,Eastern Cape,Retail,2025-03-21
438,Sibusiso Mokoena,customer438@example.co.za,0821206159,Johannesburg,Gauteng,Small Business,2022-04-05
439,Bongani Adams,customer439@example.co.za,0834002466,East London,Eastern Cape,Retail,2025-02-06
440,Sibusiso Maseko,customer440@example.co.za,0837983626,Polokwane,Limpopo,Corporate,2023-07-10
441,Bongani Jacobs,customer441@example.co.za,0781883692,Johannesburg,Gauteng,Small Business,2023-04-03
442,Lerato Adams,customer442@example.co.za,828802985,Mbombela,Mpumalanga,Corporate,2023-09-29
443,Sipho Nkosi,customer443@example.co.za,0827189439,Bloemfontein,Free State,Small Business,2023-08-21
444,Kagiso Botha,customer444@example.co.za,0767178606,Kimberley,Northern Cape,Wholesale,2023-02-05
445,Sibusiso Dlamini,customer445@example.co.za,0827879264,Mbombela,Mpumalanga,Retail,2023-04-23
446,Bongani Mokoena,customer446@example.co.za,0841024528,Mbombela,Mpumalanga,Wholesale,2023-09-22
447,Zanele Botha,customer447@example.co.za,0769254874,Johannesburg,Gauteng,Retail,2022-10-19
448,Sipho Ndlovu,customer448@example.co.za,0839720112,Gqeberha,Eastern Cape,Wholesale,2024-02-02
449,Sipho Jacobs,customer449@example.co.za,0783239990,East London,Eastern Cape,Wholesale,2022-06-03
450,Lerato Daniels,customer450@example.co.za,0793192921,Kimberley,Northern Cape,Small Business,2023-08-21
451,Ayanda Adams,customer451@example.co.za,0796473593,Gqeberha,Eastern Cape,Corporate,2024-07-16
452,Sibusiso Naidoo,customer452@example.co.za,0833283577,Gqeberha,Eastern Cape,Retail,2022-11-15
453,Mpho Nkosi,customer453@example.co.za,0766268604,Johannesburg,Gauteng,Wholesale,2022-09-05
454,Bongani Pillay,customer454@example.co.za,0766172545,Mbombela,Mpumalanga,Wholesale,2023-06-27
455,Sipho van Wyk,customer455@example.co.za,0716103880,Johannesburg,GAUTENG,Retail,2023-03-17
456,Anele Naidoo,customer456@example.co.za,0795164420,Bloemfontein,Free State,Corporate,2024-03-22
457,Lerato Smith,customer457@example.co.za,0843917016,Mbombela,Mpumalanga,Retail,2024-04-08
458,Sibusiso Jacobs,customer458@example.co.za,0762709721,East London,Eastern Cape,Small Business,2022-09-06
459,Lerato Botha,customer459@example.co.za,0834324120,Cape Town,Western Cape,Wholesale,2024-02-02
460,Nomsa Naidoo,customer460@example.co.za,0822081661,Johannesburg,Gauteng,Small Business,2024-06-27
461,Sipho Maseko,customer461@example.co.za,0821716325,Pretoria,Gauteng,Wholesale,2022-04-14
462,Jason Adams,customer462@example.co.za,0761494630,Pretoria,Gauteng,Wholesale,2024-05-23
